"role_id","hero_id","upgrade_count","target_level","upgrade_rank","pay_tag","hero_cn"
"16664473716728",1071,1,4,1,非R,石田三成SR
"16664473716728",1138,1,5,1,非R,勇·柴田胜家SSR
"16664473716728",1076,1,5,1,非R,浅井长政SR
"16664473716728",1028,1,4,1,非R,真田信幸SR
"16664473716728",1075,1,5,1,非R,今川义元SR
"16664473716728",1074,1,4,1,非R,毛利元就SR
"16664473716728",1069,1,5,1,非R,长尾景虎SR
"16664473716728",1035,1,4,1,非R,佐佐木小次郎SR
"16664473716728",1014,1,1,1,非R,立花訚千代SSR
"16664473716728",1017,1,5,1,非R,真田昌幸SR
"16664473716728",1047,1,5,1,非R,小早川隆景SR
"16664473716728",1024,1,5,1,非R,长宗我部元亲SR
"16664473716728",1121,1,1,1,非R,谋·织田信长SSR+
"16664473716728",1045,1,1,1,非R,足利义辉SSR
"16664473716728",1152,1,0,1,非R,刚·德川家康UR
"16664473716728",1079,1,5,1,非R,阿江SR
"16664473716728",1139,1,1,1,非R,勇·浅井长政SSR
"15573551581559",1259,1,1,1,非R,S18山中幸盛SSR+
"15573551581559",1143,1,4,1,非R,勇·本多忠胜SSR+
"15573551581559",1040,1,3,1,非R,阿国SSR+
"15573551581559",1132,1,5,1,非R,援·阿市SSR+
"15573551581559",1283,1,1,1,非R,S26畠山高政SSR+
"15573551581559",1169,1,3,1,非R,勇·前田利家SSR+
"15573551581559",1311,1,0,1,非R,S35山本勘助UR
"15573551581559",1058,1,1,1,非R,光·丰臣秀吉UR
"15573551581559",1022,3,3,9,非R,武田信玄SSR
"15573551581559",1211,3,2,9,非R,刚·最上义光UR
"15573551581559",1170,5,1,11,非R,谋·竹中半兵卫SSR+
"15573551581559",1166,6,1,12,非R,柔·阿松UR
"13305809120818",1018,1,5,1,大R,上杉谦信SSR+
"13305809120818",1121,2,6,2,大R,谋·织田信长SSR+
"13305809120818",1171,2,6,2,大R,谋·黑田官兵卫SSR+
"13305809120818",1127,2,5,2,大R,谋·上杉谦信SSR+
"13305809120818",1314,12,5,5,大R,S36UR-武田信繁
"14710263309620",1171,1,3,1,非R,谋·黑田官兵卫SSR+
"14710263309620",1144,1,3,1,非R,援·阿国SSR+
"14710263309620",1063,1,2,1,非R,森兰丸SSR
"14710263309620",1126,1,4,1,非R,谋·浓姬SSR
"14710263309620",1133,1,4,1,非R,勇·真田幸村SSR+
"14710263309620",1181,2,1,6,非R,S6德姬SSR
"14710263309620",1014,2,4,6,非R,立花訚千代SSR
"14710263309620",1064,3,2,8,非R,望月千代女SSR
"14710263309620",1012,3,7,8,非R,阿市SSR+
"15947213740312",1152,3,1,1,非R,刚·德川家康UR
"17343078214459",1038,1,5,1,非R,本多忠胜SSR+
"17343078214459",1122,1,5,1,非R,援·丰臣秀吉SSR+
"17343078214459",1167,1,0,1,非R,刚·岛津义久UR
"17343078214459",1120,1,1,1,非R,援·阿初SSR
"17343078214459",1123,1,5,1,非R,勇·宫本武藏SSR
"17343078214459",1009,1,3,1,非R,丰臣秀吉SSR+
"17343078214459",1134,1,2,1,非R,谋·德川家康SSR+
"17343078214459",1151,1,2,1,非R,德寿丸SR
"17343078214459",1149,3,3,9,非R,勇·森兰丸SSR
"17343078214459",1063,3,2,9,非R,森兰丸SSR
"18210662331187",1017,1,1,1,非R,真田昌幸SR
"18210662331187",1047,1,1,1,非R,小早川隆景SR
"18210662331187",1069,1,1,1,非R,长尾景虎SR
"18210662331187",1151,1,1,1,非R,德寿丸SR
"18210662331187",1077,1,1,1,非R,直江兼续SR
"18210662331187",1038,1,0,1,非R,本多忠胜SSR+
"18210662331187",1012,1,1,1,非R,阿市SSR+
"18210662331187",1125,1,1,1,非R,勇·佐佐木小次郎SSR
"18210662331187",1067,1,0,1,非R,织田信长SR
"18210662331187",1145,1,1,1,非R,勇·足利义辉SSR
"18210662331187",1024,1,1,1,非R,长宗我部元亲SR
"18210662331187",1035,1,2,1,非R,佐佐木小次郎SR
"18210662331187",1118,2,1,13,非R,援·阿松SSR
"18210662331187",1026,2,5,13,非R,猿飞佐助R
"18210662331187",1140,2,5,13,非R,直江兼续R
"18210662331187",1071,2,2,13,非R,石田三成SR
"18210662331187",1148,2,1,13,非R,坚·立花宗茂SSR
"18210662331187",1034,2,1,13,非R,岛左近SR
"18210662331187",1075,2,2,13,非R,今川义元SR
"18210662331187",1147,2,1,13,非R,谋·茶茶SSR
"18210662331187",1068,2,1,13,非R,木下秀吉SR
"18210662331187",1074,2,1,13,非R,毛利元就SR
"18210662331187",1072,2,2,13,非R,梵天丸SR
"18210662331187",1149,2,2,13,非R,勇·森兰丸SSR
"18210662331187",1121,2,2,13,非R,谋·织田信长SSR+
"14796162829105",1127,1,6,1,非R,谋·上杉谦信SSR+
"14796162829105",1134,1,2,1,非R,谋·德川家康SSR+
"14796162829105",1122,1,2,1,非R,援·丰臣秀吉SSR+
"14796162829105",1018,2,1,4,非R,上杉谦信SSR+
"14796162829105",1027,2,2,4,非R,毛利元就SSR
"14796162829105",1171,4,2,6,非R,谋·黑田官兵卫SSR+
"17553531686685",1121,1,6,1,非R,谋·织田信长SSR+
"17553531686685",1274,1,1,1,非R,S23岛津岁久SSR+
"17553531686685",1018,1,1,1,非R,上杉谦信SSR+
"17553531686685",1166,1,0,1,非R,柔·阿松UR
"17553531686685",1039,2,5,5,非R,柴田胜家SSR
"17553531686685",1053,2,1,5,非R,光·伊达政宗UR
"17553531686685",1012,3,7,7,非R,阿市SSR+
"17553531686685",1027,3,2,7,非R,毛利元就SSR
"17553531686685",1023,3,3,7,非R,明智光秀SSR
"17553531686685",1062,3,3,7,非R,立花宗茂SSR
"17553531686685",1198,9,3,11,非R,柔·甲斐姬UR
"15500537251435",1171,1,2,1,非R,谋·黑田官兵卫SSR+
"15500537251435",1009,1,3,1,非R,丰臣秀吉SSR+
"15500537251435",1164,1,1,1,非R,柔·立花訚千代UR
"15500537251435",1166,2,1,4,非R,柔·阿松UR
"15500537251435",1143,3,6,5,非R,勇·本多忠胜SSR+
"15500537251435",1052,3,3,5,非R,光·真田幸村UR
"15500537251435",1127,4,3,7,非R,谋·上杉谦信SSR+
"14297946579130",1023,1,4,1,非R,明智光秀SSR
"14297946579130",1221,1,0,1,非R,S16安芸国虎SSR+
"14297946579130",1046,1,0,1,非R,今川义元SSR
"14297946579130",1050,1,2,1,非R,暗·织田信长UR
"14297946579130",1144,3,4,5,非R,援·阿国SSR+
"14297946579130",1171,3,1,5,非R,谋·黑田官兵卫SSR+
"14297946579130",1063,3,1,5,非R,森兰丸SSR
"14297946579130",1040,4,2,8,非R,阿国SSR+
"14297946579130",1170,6,2,9,非R,谋·竹中半兵卫SSR+
"14297946579130",1065,7,3,10,非R,小早川隆景SSR
"14297946579130",1039,9,4,11,非R,柴田胜家SSR
"17510581796224",1295,1,1,1,小R,耀 德川家康UR
"17510581796224",1008,2,7,2,小R,织田信长SSR+
"17510581796224",1113,3,1,3,小R,S4服部半藏UR
"17510581796224",1050,4,2,4,小R,暗·织田信长UR
"17510581796224",1315,6,2,5,小R,S36SSR+-诸角虎定
"14551349348771",1134,1,2,1,非R,谋·德川家康SSR+
"14551349348771",1041,1,5,1,非R,森兰丸SR
"14551349348771",1121,1,5,1,非R,谋·织田信长SSR+
"14551349348771",1011,1,5,1,非R,望月千代女SR
"14551349348771",1132,1,5,1,非R,援·阿市SSR+
"14551349348771",1018,2,2,6,非R,上杉谦信SSR+
"14551349348771",1057,2,1,6,非R,光·德川家康UR
"14551349348771",1312,2,1,6,非R,S35真田幸隆SSR+
"14551349348771",1008,4,6,9,非R,织田信长SSR+
"14551349348771",1171,4,3,9,非R,谋·黑田官兵卫SSR+
"16810502208909",1169,1,6,1,非R,勇·前田利家SSR+
"16810502208909",1018,3,4,2,非R,上杉谦信SSR+
"16810502208909",1152,5,7,3,非R,刚·德川家康UR
"13486197389692",1038,1,7,1,非R,本多忠胜SSR+
"13486197389692",1121,1,4,1,非R,谋·织田信长SSR+
"13486197389692",1312,1,0,1,非R,S35真田幸隆SSR+
"13486197389692",1113,1,0,1,非R,S4服部半藏UR
"13486197389692",1018,1,1,1,非R,上杉谦信SSR+
"13486197389692",1144,1,3,1,非R,援·阿国SSR+
"13486197389692",1152,1,6,1,非R,刚·德川家康UR
"13486197389692",1166,2,1,8,非R,柔·阿松UR
"13486197389692",1012,2,6,8,非R,阿市SSR+
"13486197389692",1040,3,3,10,非R,阿国SSR+
"14663018459864",1144,1,4,1,非R,援·阿国SSR+
"14663018459864",1052,1,2,1,非R,光·真田幸村UR
"13542032004792",1076,1,3,1,超R,浅井长政SR
"13542032004792",1294,1,5,1,超R,联动-吕布UR
"13542032004792",1053,2,6,3,超R,光·伊达政宗UR
"13542032004792",1211,2,5,3,超R,刚·最上义光UR
"13542032004792",1162,2,1,3,超R,柔·浓姬UR
"13542032004792",1166,3,1,6,超R,柔·阿松UR
"13542032004792",1307,3,7,6,超R,联动-本多忠胜UR
"13542032004792",1305,4,3,8,超R,S33前田美津SSR+
"13542032004792",1146,6,3,9,超R,谋·今川义元SSR
"14882061837057",1122,1,3,1,超R,援·丰臣秀吉SSR+
"14882061837057",1161,1,0,1,超R,刚·本多忠胜UR
"14882061837057",1015,2,5,3,超R,德川家康SSR+
"14882061837057",1051,2,5,3,超R,光·本多忠胜UR
"14882061837057",1299,3,1,5,超R,联动-望月千代女UR
"14882061837057",1165,5,2,6,超R,柔·井伊直虎UR
"14882061837057",1309,5,7,6,超R,S34织田冬姬SSR+
"14882061837057",1146,6,5,8,超R,谋·今川义元SSR
"14882061837057",1064,11,5,9,超R,望月千代女SSR
"13520557241516",1042,1,5,1,非R,浅井长政SSR
"13520557241516",1152,1,6,1,非R,刚·德川家康UR
"13520557241516",1165,1,2,1,非R,柔·井伊直虎UR
"13520557241516",1046,3,5,4,非R,今川义元SSR
"13520557241516",1016,4,5,5,非R,真田幸村SSR+
"13520557241516",1009,4,5,5,非R,丰臣秀吉SSR+
"13919989215228",1046,1,3,1,微R,今川义元SSR
"13919989215228",1009,1,4,1,微R,丰臣秀吉SSR+
"13919989215228",1169,1,3,1,微R,勇·前田利家SSR+
"13919989215228",1042,1,4,1,微R,浅井长政SSR
"13919989215228",1012,2,6,5,微R,阿市SSR+
"13919989215228",1166,2,1,5,微R,柔·阿松UR
"13919989215228",1170,2,5,5,微R,谋·竹中半兵卫SSR+
"13919989215228",1155,3,2,8,微R,刚·长宗我部元亲UR
"16827682155239",1038,1,7,1,非R,本多忠胜SSR+
"16827682155239",1042,1,5,1,非R,浅井长政SSR
"16827682155239",1013,1,4,1,非R,阿松SSR
"16827682155239",1052,1,3,1,非R,光·真田幸村UR
"16827682155239",1123,2,4,5,非R,勇·宫本武藏SSR
"16827682155239",1012,3,7,6,非R,阿市SSR+
"16827682155239",1165,3,1,6,非R,柔·井伊直虎UR
"16827682155239",1053,6,2,8,非R,光·伊达政宗UR
"16827682155239",1152,7,1,9,非R,刚·德川家康UR
"13649406269155",1012,1,6,1,非R,阿市SSR+
"13649406269155",1132,1,7,1,非R,援·阿市SSR+
"13649406269155",1022,2,2,3,非R,武田信玄SSR
"13649406269155",1171,2,4,3,非R,谋·黑田官兵卫SSR+
"13649406269155",1032,4,3,5,非R,石田三成SSR
"13649406269155",1127,5,2,6,非R,谋·上杉谦信SSR+
"16522739409597",1121,3,6,1,非R,谋·织田信长SSR+
"16522739409597",1152,8,2,2,非R,刚·德川家康UR
"16058882909954",1127,1,7,1,微R,谋·上杉谦信SSR+
"16058882909954",1166,1,0,1,微R,柔·阿松UR
"16058882909954",1312,1,1,1,微R,S35真田幸隆SSR+
"16058882909954",1152,3,3,4,微R,刚·德川家康UR
"16058882909954",1038,3,7,4,微R,本多忠胜SSR+
"16058882909954",1211,3,1,4,微R,刚·最上义光UR
"16058882909954",1122,4,4,7,微R,援·丰臣秀吉SSR+
"14813342322719",1052,1,0,1,非R,光·真田幸村UR
"14813342322719",1152,3,1,2,非R,刚·德川家康UR
"15822659714776",1040,1,3,1,非R,阿国SSR+
"15822659714776",1019,1,5,1,非R,宁宁SSR
"15822659714776",1143,2,4,3,非R,勇·本多忠胜SSR+
"15822659714776",1170,2,5,3,非R,谋·竹中半兵卫SSR+
"15822659714776",1122,2,7,3,非R,援·丰臣秀吉SSR+
"16642998504524",1016,1,1,1,非R,真田幸村SSR+
"13679471230820",1145,1,5,1,非R,勇·足利义辉SSR
"13679471230820",1023,2,3,2,非R,明智光秀SSR
"14504104742642",1040,1,3,1,非R,阿国SSR+
"14504104742642",1050,1,2,1,非R,暗·织田信长UR
"14504104742642",1052,3,3,3,非R,光·真田幸村UR
"14504104742642",1015,4,7,4,非R,德川家康SSR+
"14937896718783",1133,1,7,1,非R,勇·真田幸村SSR+
"14937896718783",1171,1,5,1,非R,谋·黑田官兵卫SSR+
"14937896718783",1167,1,0,1,非R,刚·岛津义久UR
"13511967203437",1009,1,5,1,微R,丰臣秀吉SSR+
"13511967203437",1121,3,7,2,微R,谋·织田信长SSR+
"16449724906580",1170,1,5,1,小R,谋·竹中半兵卫SSR+
"13318693998392",1012,1,6,1,非R,阿市SSR+
"13318693998392",1015,1,4,1,非R,德川家康SSR+
"13318693998392",1008,1,2,1,非R,织田信长SSR+
"13318693998392",1143,1,4,1,非R,勇·本多忠胜SSR+
"13318693998392",1311,1,0,1,非R,S35山本勘助UR
"13318693998392",1038,2,6,6,非R,本多忠胜SSR+
"13318693998392",1307,2,1,6,非R,联动-本多忠胜UR
"13318693998392",1166,7,2,8,非R,柔·阿松UR
"17480517146481",1023,1,4,1,非R,明智光秀SSR
"17480517146481",1152,1,5,1,非R,刚·德川家康UR
"17480517146481",1211,2,1,3,非R,刚·最上义光UR
"17480517146481",1061,4,3,4,非R,茶茶SSR
"17480517146481",1020,6,4,5,非R,浓姬SSR
"14611479141136",1265,1,3,1,非R,S20朝日姬SSR+
"14611479141136",1151,1,5,1,非R,德寿丸SR
"14611479141136",1132,2,1,3,非R,援·阿市SSR+
"14611479141136",1008,3,2,4,非R,织田信长SSR+
"13490492400842",1134,1,2,1,非R,谋·德川家康SSR+
"13202729970040",1198,1,0,1,非R,柔·甲斐姬UR
"15560666747799",1035,1,5,1,非R,佐佐木小次郎SR
"15560666747799",1073,1,5,1,非R,浓姬SR
"15560666747799",1076,1,5,1,非R,浅井长政SR
"15560666747799",1079,1,5,1,非R,阿江SR
"15560666747799",1069,1,5,1,非R,长尾景虎SR
"15560666747799",1036,1,5,1,非R,立花宗茂SR
"15560666747799",1017,1,5,1,非R,真田昌幸SR
"15560666747799",1151,2,4,8,非R,德寿丸SR
"15560666747799",1044,2,5,8,非R,黑田官兵卫SR
"15560666747799",1077,2,4,8,非R,直江兼续SR
"15560666747799",1074,2,5,8,非R,毛利元就SR
"15560666747799",1130,2,2,8,非R,坚·武田信玄SSR
"15560666747799",1029,2,5,8,非R,茶茶SR
"15560666747799",1047,2,5,8,非R,小早川隆景SR
"15560666747799",1070,2,5,8,非R,明智光秀SR
"15560666747799",1011,2,5,8,非R,望月千代女SR
"15560666747799",1072,2,5,8,非R,梵天丸SR
"15560666747799",1024,2,5,8,非R,长宗我部元亲SR
"15560666747799",1067,2,5,8,非R,织田信长SR
"15560666747799",1041,2,5,8,非R,森兰丸SR
"15560666747799",1075,2,5,8,非R,今川义元SR
"16230681625132",1133,1,2,1,非R,勇·真田幸村SSR+
"16230681625132",1139,1,3,1,非R,勇·浅井长政SSR
"16230681625132",1143,1,2,1,非R,勇·本多忠胜SSR+
"16230681625132",1009,1,2,1,非R,丰臣秀吉SSR+
"16230681625132",1169,1,0,1,非R,勇·前田利家SSR+
"16230681625132",1040,2,3,6,非R,阿国SSR+
"16230681625132",1127,2,3,6,非R,谋·上杉谦信SSR+
"16230681625132",1149,2,5,6,非R,勇·森兰丸SSR
"16230681625132",1168,2,3,6,非R,勇·阿江SSR
"16230681625132",1008,2,2,6,非R,织田信长SSR+
"16230681625132",1144,2,3,6,非R,援·阿国SSR+
"16230681625132",1152,2,0,6,非R,刚·德川家康UR
"16230681625132",1126,3,3,13,非R,谋·浓姬SSR
"16230681625132",1061,3,3,13,非R,茶茶SSR
"16230681625132",1135,4,5,15,非R,谋·明智光秀SSR
"16230681625132",1130,7,5,16,非R,坚·武田信玄SSR
"15204184452539",1061,1,5,1,非R,茶茶SSR
"15204184452539",1127,1,6,1,非R,谋·上杉谦信SSR+
"15204184452539",1040,1,5,1,非R,阿国SSR+
"15204184452539",1021,1,4,1,非R,伊达政宗SSR
"15204184452539",1015,2,6,5,非R,德川家康SSR+
"15204184452539",1152,2,1,5,非R,刚·德川家康UR
"15204184452539",1166,3,1,7,非R,柔·阿松UR
"15204184452539",1158,4,2,8,非R,刚·上杉谦信UR
"15616501450477",1171,1,5,1,非R,谋·黑田官兵卫SSR+
"15616501450477",1164,1,1,1,非R,柔·立花訚千代UR
"15616501450477",1143,1,1,1,非R,勇·本多忠胜SSR+
"15616501450477",1021,1,2,1,非R,伊达政宗SSR
"15616501450477",1305,2,1,5,非R,S33前田美津SSR+
"15616501450477",1027,2,4,5,非R,毛利元就SSR
"15616501450477",1064,2,1,5,非R,望月千代女SSR
"14237816796440",1016,1,5,1,非R,真田幸村SSR+
"14237816796440",1153,1,1,1,非R,刚·真田幸村UR
"14237816796440",1171,2,4,3,非R,谋·黑田官兵卫SSR+
"14237816796440",1134,2,6,3,非R,谋·德川家康SSR+
"14237816796440",1009,4,4,5,非R,丰臣秀吉SSR+
"14237816796440",1166,6,1,6,非R,柔·阿松UR
"16479789612573",1170,2,5,1,小R,谋·竹中半兵卫SSR+
"16479789612573",1164,2,1,1,小R,柔·立花訚千代UR
"16479789612573",1018,2,6,1,小R,上杉谦信SSR+
"16479789612573",1009,2,6,1,小R,丰臣秀吉SSR+
"16479789612573",1008,2,6,1,小R,织田信长SSR+
"16479789612573",1166,3,1,6,小R,柔·阿松UR
"16449724970725",1029,1,5,1,微R,茶茶SR
"16449724970725",1143,1,4,1,微R,勇·本多忠胜SSR+
"16449724970725",1046,1,2,1,微R,今川义元SSR
"16449724970725",1077,1,5,1,微R,直江兼续SR
"16449724970725",1017,1,5,1,微R,真田昌幸SR
"16449724970725",1079,1,5,1,微R,阿江SR
"16449724970725",1144,1,5,1,微R,援·阿国SSR+
"16449724970725",1068,1,5,1,微R,木下秀吉SR
"16449724970725",1075,1,5,1,微R,今川义元SR
"16449724970725",1071,1,5,1,微R,石田三成SR
"16449724970725",1036,1,5,1,微R,立花宗茂SR
"16449724970725",1014,1,5,1,微R,立花訚千代SSR
"16449724970725",1015,1,2,1,微R,德川家康SSR+
"16449724970725",1151,1,5,1,微R,德寿丸SR
"16449724970725",1064,2,2,15,微R,望月千代女SSR
"16449724970725",1012,2,7,15,微R,阿市SSR+
"16449724970725",1035,2,5,15,微R,佐佐木小次郎SR
"16449724970725",1170,2,4,15,微R,谋·竹中半兵卫SSR+
"16110422697981",1038,1,2,1,非R,本多忠胜SSR+
"16110422697981",1018,1,1,1,非R,上杉谦信SSR+
"16110422697981",1211,2,1,3,非R,刚·最上义光UR
"16110422697981",1134,2,6,3,非R,谋·德川家康SSR+
"16110422697981",1132,3,3,5,非R,援·阿市SSR+
"15560667053903",1125,1,4,1,非R,勇·佐佐木小次郎SSR
"15560667053903",1147,1,5,1,非R,谋·茶茶SSR
"15560667053903",1135,1,5,1,非R,谋·明智光秀SSR
"15560667053903",1134,1,1,1,非R,谋·德川家康SSR+
"15560667053903",1166,4,1,5,非R,柔·阿松UR
"15560667053903",1023,4,2,5,非R,明智光秀SSR
"15560667053903",1124,5,5,7,非R,勇·伊达政宗SSR
"15560667053903",1118,7,3,8,非R,援·阿松SSR
"15560667053903",1211,7,1,8,非R,刚·最上义光UR
"16007343276024",1015,1,3,1,非R,德川家康SSR+
"16007343276024",1009,1,3,1,非R,丰臣秀吉SSR+
"16007343276024",1013,1,4,1,非R,阿松SSR
"16007343276024",1061,1,3,1,非R,茶茶SSR
"16007343276024",1312,1,1,1,非R,S35真田幸隆SSR+
"16007343276024",1198,1,0,1,非R,柔·甲斐姬UR
"16007343276024",1133,1,6,1,非R,勇·真田幸村SSR+
"16007343276024",1169,2,4,8,非R,勇·前田利家SSR+
"16007343276024",1018,3,3,9,非R,上杉谦信SSR+
"16007343276024",1039,3,5,9,非R,柴田胜家SSR
"16007343276024",1166,5,1,11,非R,柔·阿松UR
"15972983845118",1050,1,3,1,非R,暗·织田信长UR
"15972983845118",1061,1,2,1,非R,茶茶SSR
"15972983845118",1045,1,5,1,非R,足利义辉SSR
"15972983845118",1076,1,4,1,非R,浅井长政SR
"15972983845118",1029,1,4,1,非R,茶茶SR
"15972983845118",1034,1,4,1,非R,岛左近SR
"15972983845118",1068,1,5,1,非R,木下秀吉SR
"15972983845118",1071,1,4,1,非R,石田三成SR
"15972983845118",1123,1,5,1,非R,勇·宫本武藏SSR
"15972983845118",1134,1,1,1,非R,谋·德川家康SSR+
"15972983845118",1067,1,4,1,非R,织田信长SR
"15972983845118",1126,1,3,1,非R,谋·浓姬SSR
"15972983845118",1313,1,0,1,非R,UR-佐竹义重
"15972983845118",1133,2,7,14,非R,勇·真田幸村SSR+
"15972983845118",1168,2,5,14,非R,勇·阿江SSR
"15972983845118",1044,2,5,14,非R,黑田官兵卫SR
"15972983845118",1011,2,4,14,非R,望月千代女SR
"15972983845118",1020,2,1,14,非R,浓姬SSR
"13941464343792",1070,1,5,1,非R,明智光秀SR
"13941464343792",1018,1,1,1,非R,上杉谦信SSR+
"13941464343792",1074,1,5,1,非R,毛利元就SR
"13941464343792",1071,1,5,1,非R,石田三成SR
"13941464343792",1077,1,5,1,非R,直江兼续SR
"13941464343792",1073,1,5,1,非R,浓姬SR
"13941464343792",1079,1,5,1,非R,阿江SR
"13941464343792",1069,1,5,1,非R,长尾景虎SR
"13941464343792",1072,1,5,1,非R,梵天丸SR
"13941464343792",1017,1,5,1,非R,真田昌幸SR
"13941464343792",1207,1,1,1,非R,S12本愿寺显如SSR+
"13941464343792",1011,1,5,1,非R,望月千代女SR
"13941464343792",1126,2,3,13,非R,谋·浓姬SSR
"13941464343792",1038,2,4,13,非R,本多忠胜SSR+
"13941464343792",1047,2,5,13,非R,小早川隆景SR
"13941464343792",1133,2,6,13,非R,勇·真田幸村SSR+
"13941464343792",1145,2,3,13,非R,勇·足利义辉SSR
"13941464343792",1020,2,1,13,非R,浓姬SSR
"13941464343792",1315,2,1,13,非R,S36SSR+-诸角虎定
"15788299875335",1207,1,7,1,非R,S12本愿寺显如SSR+
"15788299875335",1009,2,3,2,非R,丰臣秀吉SSR+
"15788299875335",1153,2,0,2,非R,刚·真田幸村UR
"15788299875335",1122,3,7,4,非R,援·丰臣秀吉SSR+
"15788299875335",1300,3,0,4,非R,S32酒井忠次UR
"15788299875335",1211,5,2,6,非R,刚·最上义光UR
"26568667866514",1122,1,0,1,非R,援·丰臣秀吉SSR+
"26568667866514",1071,1,1,1,非R,石田三成SR
"26568667866514",1078,1,1,1,非R,柴田胜家SR
"26568667866514",1080,1,5,1,非R,姬若子R
"26568667866514",1011,1,0,1,非R,望月千代女SR
"26568667866514",1079,1,0,1,非R,阿江SR
"26568667866514",1024,1,0,1,非R,长宗我部元亲SR
"26568667866514",1008,1,1,1,非R,织田信长SSR+
"26568667866514",1144,1,1,1,非R,援·阿国SSR+
"26568667866514",1029,1,1,1,非R,茶茶SR
"26568667866514",1073,1,1,1,非R,浓姬SR
"26568667866514",1070,1,2,1,非R,明智光秀SR
"26568667866514",1133,2,1,13,非R,勇·真田幸村SSR+
"26568667866514",1069,2,0,13,非R,长尾景虎SR
"26568667866514",1026,2,5,13,非R,猿飞佐助R
"26568667866514",1035,2,2,13,非R,佐佐木小次郎SR
"26568667866514",1037,2,5,13,非R,本愿寺显如R
"26568667866514",1031,2,5,13,非R,阿江R
"26568667866514",1140,2,5,13,非R,直江兼续R
"26568667866514",1072,2,1,13,非R,梵天丸SR
"26568667866514",1074,2,1,13,非R,毛利元就SR
"26568667866514",1025,2,5,13,非R,片仓小十郎R
"17231408949982",1122,2,3,1,非R,援·丰臣秀吉SSR+
"17231408949982",1009,2,6,1,非R,丰臣秀吉SSR+
"17231408949982",1008,2,6,1,非R,织田信长SSR+
"17231408949982",1046,2,4,1,非R,今川义元SSR
"17231408949982",1016,2,6,1,非R,真田幸村SSR+
"17231408949982",1144,2,5,1,非R,援·阿国SSR+
"17231408949982",1027,3,5,7,非R,毛利元就SSR
"17231408949982",1143,5,7,8,非R,勇·本多忠胜SSR+
"17231408949982",1134,6,5,9,非R,谋·德川家康SSR+
"17261473944725",1121,1,7,1,非R,谋·织田信长SSR+
"17261473944725",1152,2,2,2,非R,刚·德川家康UR
"17261473944725",1164,3,1,3,非R,柔·立花訚千代UR
"17261473944725",1052,3,4,3,非R,光·真田幸村UR
"17261473944725",1171,3,6,3,非R,谋·黑田官兵卫SSR+
"13469017850171",1144,2,6,1,非R,援·阿国SSR+
"15234249208010",1132,1,6,1,非R,援·阿市SSR+
"15234249208010",1052,2,1,2,非R,光·真田幸村UR
"15234249208010",1023,3,2,3,非R,明智光秀SSR
"15234249208010",1046,3,2,3,非R,今川义元SSR
"17020955644725",1312,1,0,1,非R,S35真田幸隆SSR+
"17020955644725",1012,1,5,1,非R,阿市SSR+
"17020955644725",1135,1,5,1,非R,谋·明智光秀SSR
"17020955644725",1121,2,6,4,非R,谋·织田信长SSR+
"17020955644725",1211,4,2,5,非R,刚·最上义光UR
"15268609106612",1009,1,6,1,非R,丰臣秀吉SSR+
"15268609106612",1311,1,0,1,非R,S35山本勘助UR
"15268609106612",1032,1,5,1,非R,石田三成SSR
"15268609106612",1152,1,2,1,非R,刚·德川家康UR
"15268609106612",1122,1,4,1,非R,援·丰臣秀吉SSR+
"15268609106612",1165,4,2,6,非R,柔·井伊直虎UR
"15268609106612",1012,6,2,7,非R,阿市SSR+
"15290083730963",1119,1,4,1,非R,援·宁宁SSR
"15290083730963",1008,3,5,2,非R,织田信长SSR+
"15290083730963",1132,3,3,2,非R,援·阿市SSR+
"15290083730963",1152,3,2,2,非R,刚·德川家康UR
"15290083730963",1133,4,4,5,非R,勇·真田幸村SSR+
"14130442666937",1169,1,6,1,非R,勇·前田利家SSR+
"14130442666937",1150,1,5,1,非R,勇·望月千代女SSR
"14130442666937",1063,3,2,3,非R,森兰丸SSR
"14130442666937",1152,3,1,3,非R,刚·德川家康UR
"14207752476324",1139,1,4,1,非R,勇·浅井长政SSR
"14207752476324",1146,1,5,1,非R,谋·今川义元SSR
"14207752476324",1168,1,5,1,非R,勇·阿江SSR
"14207752476324",1046,3,1,4,非R,今川义元SSR
"16793322267145",1159,1,0,1,非R,刚·丰臣秀吉UR
"16793322267145",1165,1,1,1,非R,柔·井伊直虎UR
"16793322267145",1061,1,2,1,非R,茶茶SSR
"16793322267145",1074,1,5,1,非R,毛利元就SR
"16793322267145",1122,1,5,1,非R,援·丰臣秀吉SSR+
"16793322267145",1050,2,4,6,非R,暗·织田信长UR
"16793322267145",1114,4,1,7,非R,S4风魔小太郎UR
"16793322267145",1152,6,3,8,非R,刚·德川家康UR
"14701673444589",1015,1,7,1,微R,德川家康SSR+
"14701673444589",1050,1,3,1,微R,暗·织田信长UR
"14701673444589",1059,1,0,1,微R,光·上杉谦信UR
"17175574497096",1063,1,1,1,非R,森兰丸SSR
"17175574497096",1015,2,4,2,非R,德川家康SSR+
"17175574497096",1020,3,2,3,非R,浓姬SSR
"14482630114059",1170,1,4,1,中R,谋·竹中半兵卫SSR+
"14482630114059",1167,2,2,2,中R,刚·岛津义久UR
"14482630114059",1144,2,5,2,中R,援·阿国SSR+
"14482630114059",1264,5,3,4,中R,S20虎御前UR
"14370960709327",1121,1,5,1,非R,谋·织田信长SSR+
