item_id,item_name,gold_value,system,sub_system,item_type
41306005,蓝色13阶手套,,装备,装备胚子,
41501013,红色15阶头盔,,装备,装备胚子,
41501017,彩色15阶头盔,,装备,装备胚子,
41503016,彩色15阶衣服,,装备,装备胚子,
41506008,紫色15阶手套,,装备,装备胚子,
50104014,裤子*普通宝石,,宝石,宝石胚子,
50106009,手套*普通宝石,,宝石,宝石胚子,
50204010,裤子*精良宝石,,宝石,宝石胚子,
50206013,手套*精良宝石,,宝石,宝石胚子,
50301004,头盔*卓越宝石,,宝石,宝石胚子,
50306003,手套*卓越宝石,,宝石,宝石胚子,
50306005,手套*卓越宝石,,宝石,宝石胚子,
50306013,手套*卓越宝石,,宝石,宝石胚子,
50306020,手套*卓越宝石,,宝石,宝石胚子,
50402014,护臂*完美宝石,,宝石,宝石胚子,
50403017,衣服*完美宝石,,宝石,宝石胚子,
50403020,衣服*完美宝石,,宝石,宝石胚子,
50502007,护臂*传说宝石,,宝石,宝石胚子,
50503013,衣服*传说宝石,,宝石,宝石胚子,
50504009,裤子*传说宝石,,宝石,宝石胚子,
50505022,鞋子*传说宝石,,宝石,宝石胚子,
50506028,手套*传说宝石,,宝石,宝石胚子,
50601017,头盔*绝世宝石,,宝石,宝石胚子,
50602003,护臂*绝世宝石,,宝石,宝石胚子,
50602005,护臂*绝世宝石,,宝石,宝石胚子,
50602010,护臂*绝世宝石,,宝石,宝石胚子,
50701009,头盔*至尊宝石,,宝石,宝石胚子,
50702017,护臂*至尊宝石,,宝石,宝石胚子,
50703010,衣服*至尊宝石,,宝石,宝石胚子,
50705014,鞋子*至尊宝石,,宝石,宝石胚子,
50705033,鞋子*至尊宝石,,宝石,宝石胚子,
50706013,手套*至尊宝石,,宝石,宝石胚子,
50706026,手套*至尊宝石,,宝石,宝石胚子,
50706029,手套*至尊宝石,,宝石,宝石胚子,
3001001,通用技能掉落（1个）,,,,
60201001,冰皮肤,,枪械,枪械皮肤,
1010006,26-30装备掉落,,装备,装备胚子,
1000701,7阶白色装备,,装备,装备胚子,
1001307,13阶彩色装备,,装备,装备胚子,
40104007,紫色1阶裤子,,装备,装备胚子,
40201014,红色2阶头盔,,装备,装备胚子,
40202008,紫色2阶护臂,,装备,装备胚子,
40202010,橙色2阶护臂,,装备,装备胚子,
40203008,紫色2阶衣服,,装备,装备胚子,
40203017,彩色2阶衣服,,装备,装备胚子,
40303002,绿色3阶衣服,,装备,装备胚子,
40303011,橙色3阶衣服,,装备,装备胚子,
40306007,紫色3阶手套,,装备,装备胚子,
40306008,紫色3阶手套,,装备,装备胚子,
40501012,红色5阶头盔,,装备,装备胚子,
40604012,红色6阶裤子,,装备,装备胚子,
40604016,彩色6阶裤子,,装备,装备胚子,
40605014,红色6阶鞋子,,装备,装备胚子,
40606005,蓝色6阶手套,,装备,装备胚子,
40702003,绿色7阶护臂,,装备,装备胚子,
40704012,红色7阶裤子,,装备,装备胚子,
40706013,红色7阶手套,,装备,装备胚子,
40804001,白色8阶裤子,,装备,装备胚子,
40804014,红色8阶裤子,,装备,装备胚子,
40906002,绿色9阶手套,,装备,装备胚子,
41003014,红色10阶衣服,,装备,装备胚子,
41004001,白色10阶裤子,,装备,装备胚子,
41006008,紫色10阶手套,,装备,装备胚子,
41202003,绿色12阶护臂,,装备,装备胚子,
41203003,绿色12阶衣服,,装备,装备胚子,
41305001,白色13阶鞋子,,装备,装备胚子,
41404017,彩色14阶裤子,,装备,装备胚子,
41502003,绿色15阶护臂,,装备,装备胚子,
41502004,蓝色15阶护臂,,装备,装备胚子,
41503005,蓝色15阶衣服,,装备,装备胚子,
41504004,蓝色15阶裤子,,装备,装备胚子,
41505004,蓝色15阶鞋子,,装备,装备胚子,
50103007,衣服*普通宝石,,宝石,宝石胚子,
50103011,衣服*普通宝石,,宝石,宝石胚子,
50104010,裤子*普通宝石,,宝石,宝石胚子,
50104011,裤子*普通宝石,,宝石,宝石胚子,
50202010,护臂*精良宝石,,宝石,宝石胚子,
50204009,裤子*精良宝石,,宝石,宝石胚子,
50301021,头盔*卓越宝石,,宝石,宝石胚子,
50306001,手套*卓越宝石,,宝石,宝石胚子,
50401003,头盔*完美宝石,,宝石,宝石胚子,
50402021,护臂*完美宝石,,宝石,宝石胚子,
50402025,护臂*完美宝石,,宝石,宝石胚子,
50501019,头盔*传说宝石,,宝石,宝石胚子,
50505014,鞋子*传说宝石,,宝石,宝石胚子,
50506029,手套*传说宝石,,宝石,宝石胚子,
50506030,手套*传说宝石,,宝石,宝石胚子,
50601022,头盔*绝世宝石,,宝石,宝石胚子,
50604018,裤子*绝世宝石,,宝石,宝石胚子,
50604036,裤子*绝世宝石,,宝石,宝石胚子,
50605021,鞋子*绝世宝石,,宝石,宝石胚子,
50606005,手套*绝世宝石,,宝石,宝石胚子,
50702024,护臂*至尊宝石,,宝石,宝石胚子,
50706033,手套*至尊宝石,,宝石,宝石胚子,
3001003,通用装备掉落（1个）,,,,
1000405,4阶橙色装备,,装备,装备胚子,
1001602,16阶绿色装备,,装备,装备胚子,
1001802,18阶绿色装备,,装备,装备胚子,
40105008,紫色1阶鞋子,,装备,装备胚子,
40201017,彩色2阶头盔,,装备,装备胚子,
40202005,蓝色2阶护臂,,装备,装备胚子,
40203005,蓝色2阶衣服,,装备,装备胚子,
40205013,红色2阶鞋子,,装备,装备胚子,
40401011,橙色4阶头盔,,装备,装备胚子,
40405014,红色4阶鞋子,,装备,装备胚子,
40406004,蓝色4阶手套,,装备,装备胚子,
40503004,蓝色5阶衣服,,装备,装备胚子,
40603003,绿色6阶衣服,,装备,装备胚子,
40604001,白色6阶裤子,,装备,装备胚子,
40605016,彩色6阶鞋子,,装备,装备胚子,
40702009,橙色7阶护臂,,装备,装备胚子,
40702015,彩色7阶护臂,,装备,装备胚子,
40801015,彩色8阶头盔,,装备,装备胚子,
40802013,红色8阶护臂,,装备,装备胚子,
40804011,橙色8阶裤子,,装备,装备胚子,
40903001,白色9阶衣服,,装备,装备胚子,
40906001,白色9阶手套,,装备,装备胚子,
41005015,彩色10阶鞋子,,装备,装备胚子,
41103006,紫色11阶衣服,,装备,装备胚子,
41103012,红色11阶衣服,,装备,装备胚子,
41105004,蓝色11阶鞋子,,装备,装备胚子,
41201013,红色12阶头盔,,装备,装备胚子,
41203017,彩色12阶衣服,,装备,装备胚子,
41301009,橙色13阶头盔,,装备,装备胚子,
41303015,彩色13阶衣服,,装备,装备胚子,
41305012,红色13阶鞋子,,装备,装备胚子,
41403007,紫色14阶衣服,,装备,装备胚子,
41504003,绿色15阶裤子,,装备,装备胚子,
41504005,蓝色15阶裤子,,装备,装备胚子,
41504016,彩色15阶裤子,,装备,装备胚子,
50102015,护臂*普通宝石,,宝石,宝石胚子,
50103015,衣服*普通宝石,,宝石,宝石胚子,
50206001,手套*精良宝石,,宝石,宝石胚子,
50301022,头盔*卓越宝石,,宝石,宝石胚子,
50404010,裤子*完美宝石,,宝石,宝石胚子,
50501022,头盔*传说宝石,,宝石,宝石胚子,
50504019,裤子*传说宝石,,宝石,宝石胚子,
50505031,鞋子*传说宝石,,宝石,宝石胚子,
50601030,头盔*绝世宝石,,宝石,宝石胚子,
50603009,衣服*绝世宝石,,宝石,宝石胚子,
50606016,手套*绝世宝石,,宝石,宝石胚子,
50704007,裤子*至尊宝石,,宝石,宝石胚子,
50704027,裤子*至尊宝石,,宝石,宝石胚子,
50706009,手套*至尊宝石,,宝石,宝石胚子,
61001001,角色皮肤升星道具,,防线,防线皮肤,
1020003,10-15挂机装备掉落,,装备,装备胚子,
1000303,3阶蓝色装备,,装备,装备胚子,
1000406,4阶红色装备,,装备,装备胚子,
1000604,6阶紫色装备,,装备,装备胚子,
1000907,9阶彩色装备,,装备,装备胚子,
1001306,13阶红色装备,,装备,装备胚子,
1001705,17阶橙色装备,,装备,装备胚子,
1002304,23阶紫色装备,,装备,装备胚子,
40101001,白色1阶头盔,,装备,装备胚子,
40101005,蓝色1阶头盔,,装备,装备胚子,
40102005,蓝色1阶护臂,,装备,装备胚子,
40201012,红色2阶头盔,,装备,装备胚子,
40204014,红色2阶裤子,,装备,装备胚子,
40302006,紫色3阶护臂,,装备,装备胚子,
40302010,橙色3阶护臂,,装备,装备胚子,
40303004,蓝色3阶衣服,,装备,装备胚子,
40306010,橙色3阶手套,,装备,装备胚子,
40306014,红色3阶手套,,装备,装备胚子,
40401007,紫色4阶头盔,,装备,装备胚子,
40402006,紫色4阶护臂,,装备,装备胚子,
40404009,橙色4阶裤子,,装备,装备胚子,
40406009,橙色4阶手套,,装备,装备胚子,
40504005,蓝色5阶裤子,,装备,装备胚子,
40504009,橙色5阶裤子,,装备,装备胚子,
40601014,红色6阶头盔,,装备,装备胚子,
40601017,彩色6阶头盔,,装备,装备胚子,
40605017,彩色6阶鞋子,,装备,装备胚子,
40705005,蓝色7阶鞋子,,装备,装备胚子,
40706016,彩色7阶手套,,装备,装备胚子,
40801009,橙色8阶头盔,,装备,装备胚子,
40802008,紫色8阶护臂,,装备,装备胚子,
40803006,紫色8阶衣服,,装备,装备胚子,
40803008,紫色8阶衣服,,装备,装备胚子,
41002008,紫色10阶护臂,,装备,装备胚子,
41002013,红色10阶护臂,,装备,装备胚子,
41005009,橙色10阶鞋子,,装备,装备胚子,
41103011,橙色11阶衣服,,装备,装备胚子,
41106017,彩色11阶手套,,装备,装备胚子,
41202014,红色12阶护臂,,装备,装备胚子,
41302001,白色13阶护臂,,装备,装备胚子,
41303012,红色13阶衣服,,装备,装备胚子,
41306004,蓝色13阶手套,,装备,装备胚子,
41401017,彩色14阶头盔,,装备,装备胚子,
41406008,紫色14阶手套,,装备,装备胚子,
41502016,彩色15阶护臂,,装备,装备胚子,
50106011,手套*普通宝石,,宝石,宝石胚子,
50201006,头盔*精良宝石,,宝石,宝石胚子,
50203008,衣服*精良宝石,,宝石,宝石胚子,
50204014,裤子*精良宝石,,宝石,宝石胚子,
50204016,裤子*精良宝石,,宝石,宝石胚子,
50304020,裤子*卓越宝石,,宝石,宝石胚子,
50305001,鞋子*卓越宝石,,宝石,宝石胚子,
50306002,手套*卓越宝石,,宝石,宝石胚子,
50401004,头盔*完美宝石,,宝石,宝石胚子,
50402017,护臂*完美宝石,,宝石,宝石胚子,
50402029,护臂*完美宝石,,宝石,宝石胚子,
50403026,衣服*完美宝石,,宝石,宝石胚子,
50406029,手套*完美宝石,,宝石,宝石胚子,
50502011,护臂*传说宝石,,宝石,宝石胚子,
50505008,鞋子*传说宝石,,宝石,宝石胚子,
50506006,手套*传说宝石,,宝石,宝石胚子,
50601007,头盔*绝世宝石,,宝石,宝石胚子,
50602028,护臂*绝世宝石,,宝石,宝石胚子,
50603031,衣服*绝世宝石,,宝石,宝石胚子,
50605020,鞋子*绝世宝石,,宝石,宝石胚子,
50702011,护臂*至尊宝石,,宝石,宝石胚子,
50704032,裤子*至尊宝石,,宝石,宝石胚子,
50705019,鞋子*至尊宝石,,宝石,宝石胚子,
50706030,手套*至尊宝石,,宝石,宝石胚子,
120008,精良随机宝石,,宝石,宝石随机包,
131002,技能掉落-一本,,,,
1000204,2阶紫色装备,,装备,装备胚子,
1001803,18阶蓝色装备,,装备,装备胚子,
1001804,18阶紫色装备,,装备,装备胚子,
1002103,21阶蓝色装备,,装备,装备胚子,
40102006,紫色1阶护臂,,装备,装备胚子,
40102007,紫色1阶护臂,,装备,装备胚子,
40104008,紫色1阶裤子,,装备,装备胚子,
40205007,紫色2阶鞋子,,装备,装备胚子,
40301010,橙色3阶头盔,,装备,装备胚子,
40302005,蓝色3阶护臂,,装备,装备胚子,
40302016,彩色3阶护臂,,装备,装备胚子,
40303010,橙色3阶衣服,,装备,装备胚子,
40305008,紫色3阶鞋子,,装备,装备胚子,
40403009,橙色4阶衣服,,装备,装备胚子,
40501007,紫色5阶头盔,,装备,装备胚子,
40501016,彩色5阶头盔,,装备,装备胚子,
40502004,蓝色5阶护臂,,装备,装备胚子,
40503002,绿色5阶衣服,,装备,装备胚子,
40504006,紫色5阶裤子,,装备,装备胚子,
40505015,彩色5阶鞋子,,装备,装备胚子,
40701012,红色7阶头盔,,装备,装备胚子,
40703015,彩色7阶衣服,,装备,装备胚子,
40705009,橙色7阶鞋子,,装备,装备胚子,
40706015,彩色7阶手套,,装备,装备胚子,
40901003,绿色9阶头盔,,装备,装备胚子,
41001001,白色10阶头盔,,装备,装备胚子,
41001003,绿色10阶头盔,,装备,装备胚子,
41002011,橙色10阶护臂,,装备,装备胚子,
41004016,彩色10阶裤子,,装备,装备胚子,
41101008,紫色11阶头盔,,装备,装备胚子,
41103003,绿色11阶衣服,,装备,装备胚子,
41204007,紫色12阶裤子,,装备,装备胚子,
41206015,彩色12阶手套,,装备,装备胚子,
41303004,蓝色13阶衣服,,装备,装备胚子,
41303009,橙色13阶衣服,,装备,装备胚子,
41304007,紫色13阶裤子,,装备,装备胚子,
41304009,橙色13阶裤子,,装备,装备胚子,
41401008,紫色14阶头盔,,装备,装备胚子,
41402012,红色14阶护臂,,装备,装备胚子,
41403013,红色14阶衣服,,装备,装备胚子,
41506007,紫色15阶手套,,装备,装备胚子,
41506017,彩色15阶手套,,装备,装备胚子,
50103012,衣服*普通宝石,,宝石,宝石胚子,
50202006,护臂*精良宝石,,宝石,宝石胚子,
50202011,护臂*精良宝石,,宝石,宝石胚子,
50204001,裤子*精良宝石,,宝石,宝石胚子,
50302013,护臂*卓越宝石,,宝石,宝石胚子,
50302023,护臂*卓越宝石,,宝石,宝石胚子,
50306004,手套*卓越宝石,,宝石,宝石胚子,
50401011,头盔*完美宝石,,宝石,宝石胚子,
50402007,护臂*完美宝石,,宝石,宝石胚子,
50405004,鞋子*完美宝石,,宝石,宝石胚子,
50502023,护臂*传说宝石,,宝石,宝石胚子,
50504036,裤子*传说宝石,,宝石,宝石胚子,
50505005,鞋子*传说宝石,,宝石,宝石胚子,
50505013,鞋子*传说宝石,,宝石,宝石胚子,
50506001,手套*传说宝石,,宝石,宝石胚子,
50506005,手套*传说宝石,,宝石,宝石胚子,
50506007,手套*传说宝石,,宝石,宝石胚子,
50601003,头盔*绝世宝石,,宝石,宝石胚子,
50602007,护臂*绝世宝石,,宝石,宝石胚子,
50602012,护臂*绝世宝石,,宝石,宝石胚子,
50602020,护臂*绝世宝石,,宝石,宝石胚子,
50604010,裤子*绝世宝石,,宝石,宝石胚子,
50701023,头盔*至尊宝石,,宝石,宝石胚子,
50702008,护臂*至尊宝石,,宝石,宝石胚子,
50702019,护臂*至尊宝石,,宝石,宝石胚子,
50702027,护臂*至尊宝石,,宝石,宝石胚子,
50703011,衣服*至尊宝石,,宝石,宝石胚子,
50704001,裤子*至尊宝石,,宝石,宝石胚子,
2003002,核心技能升级随机材料,,伙伴核心,核心技能,
60301001,水母核心,,角色,角色皮肤,
40101004,蓝色1阶头盔,,装备,装备胚子,
40101013,红色1阶头盔,,装备,装备胚子,
40105006,紫色1阶鞋子,,装备,装备胚子,
40106017,彩色1阶手套,,装备,装备胚子,
40205001,白色2阶鞋子,,装备,装备胚子,
40302007,紫色3阶护臂,,装备,装备胚子,
40303016,彩色3阶衣服,,装备,装备胚子,
40306002,绿色3阶手套,,装备,装备胚子,
40405009,橙色4阶鞋子,,装备,装备胚子,
40501006,紫色5阶头盔,,装备,装备胚子,
40501013,红色5阶头盔,,装备,装备胚子,
40504003,绿色5阶裤子,,装备,装备胚子,
40506012,红色5阶手套,,装备,装备胚子,
40602015,彩色6阶护臂,,装备,装备胚子,
40603001,白色6阶衣服,,装备,装备胚子,
40603014,红色6阶衣服,,装备,装备胚子,
40604004,蓝色6阶裤子,,装备,装备胚子,
40703011,橙色7阶衣服,,装备,装备胚子,
40804010,橙色8阶裤子,,装备,装备胚子,
40805017,彩色8阶鞋子,,装备,装备胚子,
40903006,紫色9阶衣服,,装备,装备胚子,
41001017,彩色10阶头盔,,装备,装备胚子,
41002006,紫色10阶护臂,,装备,装备胚子,
41002014,红色10阶护臂,,装备,装备胚子,
41003008,紫色10阶衣服,,装备,装备胚子,
41004014,红色10阶裤子,,装备,装备胚子,
41106005,蓝色11阶手套,,装备,装备胚子,
41201008,紫色12阶头盔,,装备,装备胚子,
41202009,橙色12阶护臂,,装备,装备胚子,
41403015,彩色14阶衣服,,装备,装备胚子,
41404005,蓝色14阶裤子,,装备,装备胚子,
41406009,橙色14阶手套,,装备,装备胚子,
41406013,红色14阶手套,,装备,装备胚子,
50201015,头盔*精良宝石,,宝石,宝石胚子,
50301014,头盔*卓越宝石,,宝石,宝石胚子,
50303011,衣服*卓越宝石,,宝石,宝石胚子,
50304009,裤子*卓越宝石,,宝石,宝石胚子,
50305014,手套*卓越宝石,,宝石,宝石胚子,
50402008,护臂*完美宝石,,宝石,宝石胚子,
50403003,衣服*完美宝石,,宝石,宝石胚子,
50404026,裤子*完美宝石,,宝石,宝石胚子,
50405011,鞋子*完美宝石,,宝石,宝石胚子,
50405023,鞋子*完美宝石,,宝石,宝石胚子,
50406024,手套*完美宝石,,宝石,宝石胚子,
50501026,头盔*传说宝石,,宝石,宝石胚子,
50502010,护臂*传说宝石,,宝石,宝石胚子,
50504014,裤子*传说宝石,,宝石,宝石胚子,
50505015,鞋子*传说宝石,,宝石,宝石胚子,
50602013,护臂*绝世宝石,,宝石,宝石胚子,
50602033,护臂*绝世宝石,,宝石,宝石胚子,
50605015,鞋子*绝世宝石,,宝石,宝石胚子,
50605025,鞋子*绝世宝石,,宝石,宝石胚子,
50606010,手套*绝世宝石,,宝石,宝石胚子,
50701032,头盔*至尊宝石,,宝石,宝石胚子,
50703007,衣服*至尊宝石,,宝石,宝石胚子,
50704020,裤子*至尊宝石,,宝石,宝石胚子,
50704034,裤子*至尊宝石,,宝石,宝石胚子,
50704035,裤子*至尊宝石,,宝石,宝石胚子,
50706028,手套*至尊宝石,,宝石,宝石胚子,
50706031,手套*至尊宝石,,宝石,宝石胚子,
50706035,手套*至尊宝石,,宝石,宝石胚子,
60402001,蜂巢防线,,防线,防线皮肤,
1002205,22阶橙色装备,,装备,装备胚子,
1002301,23阶白色装备,,装备,装备胚子,
40102013,红色1阶护臂,,装备,装备胚子,
40106005,蓝色1阶手套,,装备,装备胚子,
40201009,橙色2阶头盔,,装备,装备胚子,
40202002,绿色2阶护臂,,装备,装备胚子,
40202013,红色2阶护臂,,装备,装备胚子,
40203006,紫色2阶衣服,,装备,装备胚子,
40204013,红色2阶裤子,,装备,装备胚子,
40301015,彩色3阶头盔,,装备,装备胚子,
40304017,彩色3阶裤子,,装备,装备胚子,
40402004,蓝色4阶护臂,,装备,装备胚子,
40501011,橙色5阶头盔,,装备,装备胚子,
40502003,绿色5阶护臂,,装备,装备胚子,
40503017,彩色5阶衣服,,装备,装备胚子,
40606006,紫色6阶手套,,装备,装备胚子,
40606010,橙色6阶手套,,装备,装备胚子,
40701002,绿色7阶头盔,,装备,装备胚子,
40703012,红色7阶衣服,,装备,装备胚子,
40704014,红色7阶裤子,,装备,装备胚子,
40805015,彩色8阶鞋子,,装备,装备胚子,
40806010,橙色8阶手套,,装备,装备胚子,
40904015,彩色9阶裤子,,装备,装备胚子,
41002007,紫色10阶护臂,,装备,装备胚子,
41004011,橙色10阶裤子,,装备,装备胚子,
41006015,彩色10阶手套,,装备,装备胚子,
41101003,绿色11阶头盔,,装备,装备胚子,
41103005,蓝色11阶衣服,,装备,装备胚子,
41201010,橙色12阶头盔,,装备,装备胚子,
41203013,红色12阶衣服,,装备,装备胚子,
41205016,彩色12阶鞋子,,装备,装备胚子,
41301010,橙色13阶头盔,,装备,装备胚子,
41304003,绿色13阶裤子,,装备,装备胚子,
41305004,蓝色13阶鞋子,,装备,装备胚子,
41401002,绿色14阶头盔,,装备,装备胚子,
41402007,紫色14阶护臂,,装备,装备胚子,
41403011,橙色14阶衣服,,装备,装备胚子,
41404001,白色14阶裤子,,装备,装备胚子,
41501012,红色15阶头盔,,装备,装备胚子,
41502010,橙色15阶护臂,,装备,装备胚子,
50101015,头盔*普通宝石,,宝石,宝石胚子,
50104012,裤子*普通宝石,,宝石,宝石胚子,
50206003,手套*精良宝石,,宝石,宝石胚子,
50302002,护臂*卓越宝石,,宝石,宝石胚子,
50306023,手套*卓越宝石,,宝石,宝石胚子,
50401017,头盔*完美宝石,,宝石,宝石胚子,
50401019,头盔*完美宝石,,宝石,宝石胚子,
50402013,护臂*完美宝石,,宝石,宝石胚子,
50404024,裤子*完美宝石,,宝石,宝石胚子,
50406017,手套*完美宝石,,宝石,宝石胚子,
50502001,护臂*传说宝石,,宝石,宝石胚子,
50502003,护臂*传说宝石,,宝石,宝石胚子,
50603011,衣服*绝世宝石,,宝石,宝石胚子,
50604024,裤子*绝世宝石,,宝石,宝石胚子,
50605008,鞋子*绝世宝石,,宝石,宝石胚子,
50605009,鞋子*绝世宝石,,宝石,宝石胚子,
50605024,鞋子*绝世宝石,,宝石,宝石胚子,
50605026,鞋子*绝世宝石,,宝石,宝石胚子,
50605027,鞋子*绝世宝石,,宝石,宝石胚子,
50701027,头盔*至尊宝石,,宝石,宝石胚子,
50702009,护臂*至尊宝石,,宝石,宝石胚子,
50702010,护臂*至尊宝石,,宝石,宝石胚子,
50702025,护臂*至尊宝石,,宝石,宝石胚子,
50705032,鞋子*至尊宝石,,宝石,宝石胚子,
1020006,26-30挂机装备掉落,,装备,装备胚子,
1001101,11阶白色装备,,装备,装备胚子,
1002407,24阶彩色装备,,装备,装备胚子,
40104005,蓝色1阶裤子,,装备,装备胚子,
40104011,橙色1阶裤子,,装备,装备胚子,
40204003,绿色2阶裤子,,装备,装备胚子,
40302014,红色3阶护臂,,装备,装备胚子,
40304015,彩色3阶裤子,,装备,装备胚子,
40306017,彩色3阶手套,,装备,装备胚子,
40401016,彩色4阶头盔,,装备,装备胚子,
40402001,白色4阶护臂,,装备,装备胚子,
40403012,红色4阶衣服,,装备,装备胚子,
40405006,紫色4阶鞋子,,装备,装备胚子,
40405007,紫色4阶鞋子,,装备,装备胚子,
40502012,红色5阶护臂,,装备,装备胚子,
40604006,紫色6阶裤子,,装备,装备胚子,
40606001,白色6阶手套,,装备,装备胚子,
40701003,绿色7阶头盔,,装备,装备胚子,
40702007,紫色7阶护臂,,装备,装备胚子,
40704013,红色7阶裤子,,装备,装备胚子,
40801007,紫色8阶头盔,,装备,装备胚子,
40804003,绿色8阶裤子,,装备,装备胚子,
40901017,彩色9阶头盔,,装备,装备胚子,
41002005,蓝色10阶护臂,,装备,装备胚子,
41002017,彩色10阶护臂,,装备,装备胚子,
41003005,蓝色10阶衣服,,装备,装备胚子,
41006001,白色10阶手套,,装备,装备胚子,
41006004,蓝色10阶手套,,装备,装备胚子,
41006014,红色10阶手套,,装备,装备胚子,
41103017,彩色11阶衣服,,装备,装备胚子,
41105003,绿色11阶鞋子,,装备,装备胚子,
41201015,彩色12阶头盔,,装备,装备胚子,
41204005,蓝色12阶裤子,,装备,装备胚子,
41204008,紫色12阶裤子,,装备,装备胚子,
41205015,彩色12阶鞋子,,装备,装备胚子,
41304017,彩色13阶裤子,,装备,装备胚子,
41402005,蓝色14阶护臂,,装备,装备胚子,
41403009,橙色14阶衣服,,装备,装备胚子,
41403012,红色14阶衣服,,装备,装备胚子,
41503003,绿色15阶衣服,,装备,装备胚子,
41503010,橙色15阶衣服,,装备,装备胚子,
41505008,紫色15阶鞋子,,装备,装备胚子,
41506005,蓝色15阶手套,,装备,装备胚子,
50101013,头盔*普通宝石,,宝石,宝石胚子,
50102010,护臂*普通宝石,,宝石,宝石胚子,
50105016,鞋子*普通宝石,,宝石,宝石胚子,
50106010,手套*普通宝石,,宝石,宝石胚子,
50201011,头盔*精良宝石,,宝石,宝石胚子,
50202009,护臂*精良宝石,,宝石,宝石胚子,
50203002,衣服*精良宝石,,宝石,宝石胚子,
50203007,衣服*精良宝石,,宝石,宝石胚子,
50304024,裤子*卓越宝石,,宝石,宝石胚子,
50401012,头盔*完美宝石,,宝石,宝石胚子,
50401015,头盔*完美宝石,,宝石,宝石胚子,
50403014,衣服*完美宝石,,宝石,宝石胚子,
50403016,衣服*完美宝石,,宝石,宝石胚子,
50504010,裤子*传说宝石,,宝石,宝石胚子,
50504039,裤子*传说宝石,,宝石,宝石胚子,
50505001,鞋子*传说宝石,,宝石,宝石胚子,
50505021,鞋子*传说宝石,,宝石,宝石胚子,
50506004,手套*传说宝石,,宝石,宝石胚子,
50601023,头盔*绝世宝石,,宝石,宝石胚子,
50601026,头盔*绝世宝石,,宝石,宝石胚子,
50602015,护臂*绝世宝石,,宝石,宝石胚子,
50602024,护臂*绝世宝石,,宝石,宝石胚子,
50603030,衣服*绝世宝石,,宝石,宝石胚子,
50701018,头盔*至尊宝石,,宝石,宝石胚子,
50701028,头盔*至尊宝石,,宝石,宝石胚子,
50703031,衣服*至尊宝石,,宝石,宝石胚子,
50704012,裤子*至尊宝石,,宝石,宝石胚子,
120014,防线技能升级材料,,防线,技能升级材料,
60202001,火皮肤,,角色,角色皮肤,
1000104,1阶紫色装备,,装备,装备胚子,
1000206,2阶红色装备,,装备,装备胚子,
1000301,3阶白色装备,,装备,装备胚子,
40102004,蓝色1阶护臂,,装备,装备胚子,
40105010,橙色1阶鞋子,,装备,装备胚子,
40201010,橙色2阶头盔,,装备,装备胚子,
40205003,绿色2阶鞋子,,装备,装备胚子,
40302011,橙色3阶护臂,,装备,装备胚子,
40304014,红色3阶裤子,,装备,装备胚子,
40306006,紫色3阶手套,,装备,装备胚子,
40404015,彩色4阶裤子,,装备,装备胚子,
40406006,紫色4阶手套,,装备,装备胚子,
40502009,橙色5阶护臂,,装备,装备胚子,
40505017,彩色5阶鞋子,,装备,装备胚子,
40605006,紫色6阶鞋子,,装备,装备胚子,
40606003,绿色6阶手套,,装备,装备胚子,
40701017,彩色7阶头盔,,装备,装备胚子,
40801003,绿色8阶头盔,,装备,装备胚子,
40806014,红色8阶手套,,装备,装备胚子,
40901010,橙色9阶头盔,,装备,装备胚子,
40903009,橙色9阶衣服,,装备,装备胚子,
41001004,蓝色10阶头盔,,装备,装备胚子,
41105010,橙色11阶鞋子,,装备,装备胚子,
41203004,蓝色12阶衣服,,装备,装备胚子,
41302003,绿色13阶护臂,,装备,装备胚子,
41303016,彩色13阶衣服,,装备,装备胚子,
41305007,紫色13阶鞋子,,装备,装备胚子,
41401003,绿色14阶头盔,,装备,装备胚子,
41403005,蓝色14阶衣服,,装备,装备胚子,
50101008,头盔*普通宝石,,宝石,宝石胚子,
50101012,头盔*普通宝石,,宝石,宝石胚子,
50105005,鞋子*普通宝石,,宝石,宝石胚子,
50203006,衣服*精良宝石,,宝石,宝石胚子,
50301001,头盔*卓越宝石,,宝石,宝石胚子,
50402028,护臂*完美宝石,,宝石,宝石胚子,
50404019,裤子*完美宝石,,宝石,宝石胚子,
50404023,裤子*完美宝石,,宝石,宝石胚子,
50405010,鞋子*完美宝石,,宝石,宝石胚子,
50405026,鞋子*完美宝石,,宝石,宝石胚子,
50406026,手套*完美宝石,,宝石,宝石胚子,
50501005,头盔*传说宝石,,宝石,宝石胚子,
50501010,头盔*传说宝石,,宝石,宝石胚子,
50501012,头盔*传说宝石,,宝石,宝石胚子,
50503033,衣服*传说宝石,,宝石,宝石胚子,
50601005,头盔*绝世宝石,,宝石,宝石胚子,
50603027,衣服*绝世宝石,,宝石,宝石胚子,
50702005,护臂*至尊宝石,,宝石,宝石胚子,
50702029,护臂*至尊宝石,,宝石,宝石胚子,
50704033,裤子*至尊宝石,,宝石,宝石胚子,
50705012,鞋子*至尊宝石,,宝石,宝石胚子,
50706015,手套*至尊宝石,,宝石,宝石胚子,
130005,激情射线升级材料,,伙伴核心,技能升级材料,
1000501,5阶白色装备,,装备,装备胚子,
1002004,20阶紫色装备,,装备,装备胚子,
