act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250303-20250306-4,非R,抽奖渠道,玩家付费,,1706,21216.0,8801
20241020-20241023-4,小R,抽奖渠道,购买,,1,26.0,1
20241207-20241210-4,超R,兑换奖励内容,柔·阿松UR(召唤卡),,3,40.0,3
20241001-20241004-4,非R,兑换奖励内容,试金石,,6,7.0,7
20241001-20241004-4,大R,兑换奖励内容,UR将魂,,3,13.0,7
20250104-20250107-4,非R,兑换奖励内容,S16龙造寺UR战旗碎片,,2,2.0,2
20250104-20250107-4,小R,兑换奖励内容,S18山中鹿介SSR+战旗碎片,,2,3.0,2
20241020-20241023-4,非R,兑换奖励内容,试金石,,2,2.0,2
20250202-20250205-4,小R,档位奖励领取,1,,119,,119
20250104-20250107-4,非R,抽奖渠道,玩家付费,,1816,22630.0,9981
20241207-20241210-4,非R,兑换奖励内容,雷精,,107,128.0,113
20241207-20241210-4,中R,兑换奖励内容,织田信长SSR+(召唤卡),,2,12.0,3
20250327-20250330-4,小R,兑换奖励内容,S3德川家康SSR+(碎片),,3,3.0,3
20250327-20250330-4,中R,兑换奖励内容,S18吉川元春UR战旗碎片,,2,3.0,2
20250104-20250107-4,小R,兑换奖励内容,S15神原康政SSR+战旗碎片,,1,1.0,1
20241020-20241023-4,大R,兑换奖励内容,雷精,,5,15.0,8
20241020-20241023-4,超R,兑换奖励内容,雷精,,2,2.0,2
20241207-20241210-4,超R,档位奖励领取,2,,16,,16
20250219-20250222-4,超R,直购礼包礼包聚合2,超R,,1,32.0,1
20250202-20250205-4,中R,直购礼包礼包聚合1,每日特惠活动档位1,,2,97.8663,3
20250219-20250222-4,非R,抽奖渠道,玩家付费,,1772,22249.0,9272
20241020-20241023-4,小R,兑换奖励内容,SSR+将魂,,6,9.0,8
20250104-20250107-4,非R,兑换奖励内容,S6千姬SSR+(碎片),,6,6.0,6
20241001-20241004-4,非R,兑换奖励内容,UR将魂,,10,10.0,10
20241001-20241004-4,大R,兑换奖励内容,圣诞金币随机包·大,,6,10.0,7
20241001-20241004-4,大R,兑换奖励内容,光·井伊直虎UR(碎片),,3,10.0,4
20250327-20250330-4,非R,兑换奖励内容,S16安芸国虎SSR+战旗碎片,,7,10.0,7
20250327-20250330-4,微R,兑换奖励内容,S16立花道雪UR战旗碎片,,2,4.0,2
20250327-20250330-4,中R,兑换奖励内容,S5绫姬UR(碎片),,1,2.0,1
20241207-20241210-4,中R,兑换奖励内容,真田幸村SSR+(碎片),,6,8.0,6
20241020-20241023-4,小R,兑换奖励内容,圣诞金币随机包·大,,7,10.0,8
20250202-20250205-4,中R,档位奖励领取,2,,161,,161
20250327-20250330-4,未活跃,抽奖渠道,玩家付费,,40,365.0,162
20250202-20250205-4,非R,抽奖渠道,玩家付费,,1804,24294.0,9691
20250104-20250107-4,超R,抽奖渠道,购买,,1,130.0,1
20250327-20250330-4,中R,兑换奖励内容,雷精,,30,48.0,34
20241001-20241004-4,中R,兑换奖励内容,雷精,,11,27.0,13
20241020-20241023-4,中R,兑换奖励内容,阵灵（旗阵突破道具）,,1,1.0,1
20241207-20241210-4,超R,直购礼包礼包聚合1,每日特惠活动档位1,,1,33.8663,1
20241020-20241023-4,非R,抽奖渠道,玩家付费,,1713,23139.0,9445
20241020-20241023-4,未活跃,兑换奖励内容,UR将魂,,1,1.0,1
20250104-20250107-4,微R,兑换奖励内容,S16龙造寺UR战旗碎片,,2,2.0,2
20250327-20250330-4,超R,兑换奖励内容,S16龙造寺UR战旗碎片,,1,3.0,3
20250104-20250107-4,微R,兑换奖励内容,S7山本勘助SSR+(碎片),,2,2.0,2
20250202-20250205-4,非R,档位奖励领取,1,,1783,,1783
20250219-20250222-4,微R,档位奖励领取,4,,227,,3908
20241020-20241023-4,中R,档位奖励领取,1,,158,,158
20241001-20241004-4,非R,抽奖渠道,玩家付费,,1725,31070.0,11703
20241207-20241210-4,中R,兑换奖励内容,柔·阿松UR(召唤卡),,1,10.0,1
20250327-20250330-4,非R,兑换奖励内容,S5佐竹义重SSR+(碎片),,6,7.0,6
20250327-20250330-4,小R,兑换奖励内容,S5阿茶局UR(碎片),,1,2.0,1
20241001-20241004-4,未活跃,兑换奖励内容,圣诞金币随机包·大,,6,6.0,6
20250104-20250107-4,大R,兑换奖励内容,S15大谷吉继UR战旗碎片,,2,10.0,4
20250104-20250107-4,非R,兑换奖励内容,S4风魔小太郎UR(碎片),,2,4.0,2
20250303-20250306-4,非R,档位奖励领取,2,,1605,,1605
20250327-20250330-4,非R,抽奖渠道,玩家付费,,1733,26723.0,10912
